time;esti_vx;esti_vy;esti_vz;meas_vx;meas_vy;meas_vz
15,098899999999963;98,97555479283457;28,106342158383363;5,492087875967187;247,2;-27,5;-0,7
15,198899999999963;102,22576044747139;26,68147023216373;5,0863615148375825;250,9;-30,7;-6,0
15,298899999999962;105,42747005024519;25,25969661902372;4,567862963828423;251,9;-32,0;-9,6
15,398899999999962;108,70794098997861;23,80702399528554;3,689910687385617;258,8;-34,7;-20,3
15,498899999999962;112,03982304042994;22,324200489559516;2,7158592059840405;264,5;-37,4;-23,9
15,598899999999961;115,38139003459776;20,833758723774743;1,75148471906735;268,3;-39,2;-24,6
15,698899999999961;118,68112846196105;19,585390789390594;0,5563747974199746;269,7;-30,7;-32,1
15,79889999999996;121,92712489109087;18,166258960784475;-0,8860370887544402;270,5;-39,0;-40,3
15,89889999999996;125,02220709931348;16,94384591356819;-2,235158146217752;266,7;-32,3;-39,1
15,99889999999996;128,06155939447217;15,709909332629994;-3,5084040798873715;267,2;-34,0;-38,3
16,09889999999996;131,11265639634738;14,442928401857879;-4,553114956691851;270,8;-36,6;-33,1
16,198899999999963;134,1089965257721;13,1921433302413;-5,271446867316139;271,3;-37,2;-24,9
16,298899999999964;137,11161006851765;11,797312718888485;-5,703166538581011;274,6;-44,4;-17,5
16,398899999999966;140,23791063736525;9,845375518822076;-5,406499497266452;283,4;-68,8;2,7
16,498899999999967;143,39549604925475;7,599295558700692;-5,081471733137403;288,0;-82,9;3,8
16,59889999999997;146,56019773688487;5,468212364860385;-4,817344859501142;291,5;-80,4;2,4
16,69889999999997;149,74255459969635;3,0788210023855123;-4,068285495313274;295,5;-93,2;16,4
16,79889999999997;152,88237211621865;0,6190053942830098;-3,070299731361461;296,7;-98,5;24,2
16,898899999999973;156,02330026100745;-1,8296182508904515;-2,206398955598172;299,9;-100,5;21,4
16,998899999999974;159,1567773110713;-4,555479450638284;-1,5530484764131942;302,7;-114,4;16,3
17,098899999999976;162,18256858458;-7,505848973760733;-0,6473930083587905;300,8;-126,4;24,1
17,198899999999977;165,0602696446378;-10,45251804960893;0,49812942101063784;296,9;-129,2;31,8
